+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[22].tree_reg[22][11]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[45].column_tree/genblk2[1].genblk1[5].tree_reg[5][21]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[30].tree_reg[30][12]/D|
|                   ap_clk |                   ap_clk |                      denselayer3/sum_all/col_trees[17].column_tree/genblk2[0].genblk1[1].tree_reg[1][7]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[31].column_tree/genblk2[2].genblk1[19].tree_reg[19][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[27].tree_reg[27][18]/D|
|                   ap_clk |                   ap_clk |                      denselayer3/sum_all/col_trees[17].column_tree/genblk2[0].genblk1[1].tree_reg[1][8]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[18].column_tree/genblk2[1].genblk1[6].tree_reg[6][15]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[8].column_tree/genblk2[2].genblk1[23].tree_reg[23][16]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[23].column_tree/genblk2[2].genblk1[28].tree_reg[28][15]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[7].column_tree/genblk2[2].genblk1[30].tree_reg[30][13]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[7].column_tree/genblk2[1].genblk1[4].tree_reg[4][19]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[42].column_tree/genblk2[1].genblk1[4].tree_reg[4][8]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[49].column_tree/genblk2[1].genblk1[5].tree_reg[5][22]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[26].column_tree/genblk2[0].genblk1[1].tree_reg[1][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[21].tree_reg[21][11]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[7].column_tree/genblk2[2].genblk1[28].tree_reg[28][11]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[20].tree_reg[20][26]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[17].tree_reg[17][14]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[27].tree_reg[27][26]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[22].tree_reg[22][22]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[24].tree_reg[24][11]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[2].column_tree/genblk2[2].genblk1[18].tree_reg[18][9]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[31].column_tree/genblk2[1].genblk1[6].tree_reg[6][17]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[54].column_tree/genblk2[1].genblk1[5].tree_reg[5][10]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[17].tree_reg[17][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[22].tree_reg[22][12]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[13].column_tree/genblk2[0].genblk1[1].tree_reg[1][18]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[20].tree_reg[20][16]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[22].column_tree/genblk2[2].genblk1[18].tree_reg[18][9]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[8].column_tree/genblk2[1].genblk1[6].tree_reg[6][12]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[17].tree_reg[17][13]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[19].tree_reg[19][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[25].column_tree/genblk2[2].genblk1[29].tree_reg[29][17]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[21].tree_reg[21][6]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[22].column_tree/genblk2[1].genblk1[7].tree_reg[7][14]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[7].column_tree/genblk2[1].genblk1[4].tree_reg[4][27]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[23].tree_reg[23][24]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[16].tree_reg[16][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[17].tree_reg[17][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[13].column_tree/genblk2[2].genblk1[19].tree_reg[19][19]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[5].column_tree/genblk2[1].genblk1[4].tree_reg[4][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[17].column_tree/genblk2[2].genblk1[24].tree_reg[24][11]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[13].column_tree/genblk2[0].genblk1[1].tree_reg[1][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[15].column_tree/genblk2[1].genblk1[7].tree_reg[7][17]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[48].column_tree/genblk2[1].genblk1[4].tree_reg[4][7]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[52].column_tree/genblk2[1].genblk1[7].tree_reg[7][6]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[0].column_tree/genblk2[2].genblk1[27].tree_reg[27][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[57].column_tree/genblk2[1].genblk1[7].tree_reg[7][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[22].tree_reg[22][20]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[7].column_tree/genblk2[1].genblk1[4].tree_reg[4][21]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[17].column_tree/genblk2[0].genblk1[1].tree_reg[1][18]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[20].tree_reg[20][24]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[49].column_tree/genblk2[1].genblk1[5].tree_reg[5][20]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[9].column_tree/genblk2[2].genblk1[20].tree_reg[20][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[13].column_tree/genblk2[0].genblk1[1].tree_reg[1][15]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[32].column_tree/genblk2[1].genblk1[7].tree_reg[7][9]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[15].column_tree/genblk2[2].genblk1[16].tree_reg[16][19]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[17].tree_reg[17][21]/D|
|                   ap_clk |                   ap_clk |                    denselayer3/sum_all/col_trees[16].column_tree/genblk2[2].genblk1[16].tree_reg[16][8]/D|
|                   ap_clk |                   ap_clk |                     denselayer3/sum_all/col_trees[5].column_tree/genblk2[2].genblk1[21].tree_reg[21][7]/D|
|                   ap_clk |                   ap_clk |                      denselayer1/sum_all/col_trees[1].column_tree/genblk2[1].genblk1[4].tree_reg[4][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[22].tree_reg[22][20]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[13].column_tree/genblk2[2].genblk1[16].tree_reg[16][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[12].column_tree/genblk2[2].genblk1[22].tree_reg[22][17]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[28].column_tree/genblk2[2].genblk1[19].tree_reg[19][19]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[49].column_tree/genblk2[1].genblk1[5].tree_reg[5][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[23].column_tree/genblk2[2].genblk1[30].tree_reg[30][25]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[6].column_tree/genblk2[2].genblk1[23].tree_reg[23][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[18].column_tree/genblk2[2].genblk1[19].tree_reg[19][18]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[45].column_tree/genblk2[1].genblk1[5].tree_reg[5][23]/D|
|                   ap_clk |                   ap_clk |                   denselayer2/sum_all/col_trees[24].column_tree/genblk2[2].genblk1[24].tree_reg[24][14]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[31].column_tree/genblk2[2].genblk1[19].tree_reg[19][13]/D|
|                   ap_clk |                   ap_clk |                      denselayer2/sum_all/col_trees[12].column_tree/genblk2[0].genblk1[1].tree_reg[1][9]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[23].column_tree/genblk2[1].genblk1[6].tree_reg[6][25]/D|
|                   ap_clk |                   ap_clk |                     denselayer1/sum_all/col_trees[18].column_tree/genblk2[1].genblk1[6].tree_reg[6][18]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[31].column_tree/genblk2[2].genblk1[19].tree_reg[19][22]/D|
|                   ap_clk |                   ap_clk |                   denselayer3/sum_all/col_trees[31].column_tree/genblk2[2].genblk1[19].tree_reg[19][19]/D|
|                   ap_clk |                   ap_clk |                    denselayer2/sum_all/col_trees[1].column_tree/genblk2[2].genblk1[17].tree_reg[17][12]/D|
